date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
2013-07-01;69.1;82.9;0.72;0.0;0.0;6.26;180;18.12;170;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-02;72.0;77.0;0.3;0.0;0.0;8.5;210;14.99;230;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-04;73.0;88.0;0.0;0.0;0.0;7.16;140;16.11;150;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-14;70.0;88.0;0.0;0.0;0.0;6.71;80;14.09;90;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-26;62.1;86.0;0.0;0.0;0.0;3.58;110;8.05;160;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-11;71.1;91.9;0.0;0.0;0.0;3.13;350;8.95;330;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-14;61.0;75.0;0.0;0.0;0.0;5.59;40;14.09;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-24;64.9;82.9;0.0;0.0;0.0;8.28;80;17.0;80;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-01;71.1;91.0;1.16;0.0;0.0;7.61;100;23.94;90;31.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-05;64.9;87.1;0.0;0.0;0.0;2.46;270;10.07;280;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-08;63.0;88.0;0.0;0.0;0.0;2.01;50;8.95;30;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-14;57.9;75.9;0.0;0.0;0.0;6.71;30;17.0;50;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-15;53.1;80.1;0.0;0.0;0.0;3.58;90;8.95;80;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-16;66.0;86.0;0.06;0.0;0.0;5.82;60;17.0;40;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-18;51.1;73.9;0.0;0.0;0.0;2.91;60;10.07;50;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-19;54.0;78.1;0.0;0.0;0.0;2.01;80;8.05;160;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-22;57.0;77.0;0.43;0.0;0.0;7.16;30;21.03;30;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-26;57.0;77.0;0.0;0.0;0.0;4.7;50;14.09;30;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-28;50.0;73.0;0.0;0.0;0.0;4.92;40;17.0;50;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-04;62.1;86.0;0.0;0.0;0.0;3.58;230;12.08;200;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-05;61.0;89.1;0.0;0.0;0.0;2.24;240;10.07;210;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-11;59.0;66.0;0.02;0.0;0.0;2.68;340;8.95;340;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-16;61.0;70.0;0.0;0.0;0.0;1.12;30;6.04;170;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-18;55.9;69.1;0.0;0.0;0.0;3.13;30;12.08;20;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-22;51.1;64.0;0.0;0.0;0.0;2.46;230;8.95;160;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-23;46.0;66.9;0.0;0.0;0.0;7.16;290;18.12;300;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-25;33.1;55.9;0.0;0.0;0.0;3.36;30;12.97;340;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-07;46.0;70.0;0.03;0.0;0.0;4.7;230;14.09;320;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-08;33.1;57.9;0.0;0.0;0.0;2.91;300;12.97;300;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-15;30.2;60.1;0.0;0.0;0.0;1.57;230;8.95;230;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-02;36.0;60.1;0.0;0.0;0.0;0.67;80;6.04;140;8.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-11;24.3;48.9;0.0;0.0;0.0;2.91;230;12.08;210;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-14;37.9;46.9;0.85;0.0;0.0;4.92;80;14.09;80;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-03;22.1;43.0;0.0;0.0;0.0;7.38;300;21.92;310;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-04;19.2;37.9;0.0;0.0;0.0;2.24;120;8.05;120;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-21;26.2;51.1;0.1;0.51;0.0;4.92;40;17.0;360;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-22;18.1;30.2;0.0;0.0;0.0;4.47;30;12.97;20;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-31;15.3;53.1;0.0;0.0;0.0;2.01;220;8.95;220;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-01;24.3;59.0;0.0;0.0;0.0;2.91;140;12.08;150;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-05;37.9;53.1;0.06;0.0;0.0;4.7;240;12.08;250;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-17;28.2;45.0;0.0;0.0;0.0;6.26;130;14.99;130;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-23;34.0;66.9;0.0;0.0;0.0;6.49;230;21.03;220;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-05;30.2;44.1;0.0;0.0;0.0;4.03;50;10.07;40;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-07;33.1;36.0;1.72;0.0;0.0;10.29;40;21.92;30;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-15;46.0;72.0;0.0;0.0;0.0;8.5;240;23.04;250;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-24;30.2;50.0;0.0;0.0;0.0;4.7;60;12.08;50;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-26;29.1;46.9;0.0;0.0;0.0;6.93;280;17.0;290;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-28;44.1;69.1;0.31;0.0;0.0;6.71;220;21.92;230;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-03;50.0;78.1;0.0;0.0;0.0;4.92;210;12.08;210;14.99;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2014-04-11;52.0;78.1;0.0;0.0;0.0;13.42;230;29.08;220;35.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-13;59.0;81.0;0.0;0.0;0.0;11.18;230;18.12;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-17;31.1;64.0;0.0;0.0;0.0;7.83;50;18.12;130;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-23;50.0;71.1;0.0;0.0;0.0;6.04;280;16.11;320;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-16;55.0;73.0;0.18;0.0;0.0;7.16;260;16.11;180;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-18;46.0;68.0;0.0;0.0;0.0;3.8;50;12.97;40;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-20;50.0;79.0;0.0;0.0;0.0;8.05;230;21.03;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-31;63.0;82.0;0.0;0.0;0.0;5.14;50;14.99;40;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-15;57.9;87.1;0.0;0.0;0.0;2.91;210;8.95;130;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-06;61.0;90.0;0.0;0.0;0.0;5.82;240;14.99;190;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-09;73.9;96.1;0.02;0.0;0.0;6.93;240;23.94;220;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-13;71.1;93.9;0.0;0.0;0.0;7.16;180;14.99;190;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-17;60.1;84.0;0.0;0.0;0.0;2.24;350;8.05;40;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-29;63.0;82.0;0.0;0.0;0.0;2.01;50;10.07;60;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-14;57.9;82.9;0.0;0.0;0.0;2.91;240;12.08;240;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-16;68.0;89.1;0.0;0.0;0.0;3.36;220;12.08;210;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-22;71.1;91.9;0.0;0.0;0.0;2.24;250;14.09;270;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-23;72.0;84.0;0.01;0.0;0.0;5.59;80;14.09;90;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-29;72.0;82.0;0.07;0.0;0.0;6.26;70;12.08;100;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-03;71.1;93.0;0.0;0.0;0.0;4.92;170;17.0;180;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-09-04;71.1;90.0;1.18;0.0;0.0;3.8;220;23.94;210;29.97;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2014-09-12;70.0;80.1;0.01;0.0;0.0;5.59;80;12.97;90;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-15;63.0;75.0;0.0;0.0;0.0;2.68;210;8.05;160;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-17;66.0;79.0;0.0;0.0;0.0;6.04;90;12.97;110;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-22;61.0;75.9;0.0;0.0;0.0;2.68;30;12.97;340;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-23;55.0;64.0;0.15;0.0;0.0;7.83;50;17.0;40;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-26;59.0;75.9;0.0;0.0;0.0;5.37;40;14.09;60;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-30;59.0;75.0;0.0;0.0;0.0;1.34;90;6.93;100;12.97;Yes;Yes;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2014-10-02;59.0;84.0;0.0;0.0;0.0;2.91;60;12.08;120;17.0;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2014-10-11;57.9;86.0;0.22;0.0;0.0;9.4;240;16.11;230;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-12;57.0;62.1;0.02;0.0;0.0;5.59;40;14.09;30;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-23;42.1;70.0;0.0;0.0;0.0;4.25;290;12.97;270;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-27;39.9;75.9;0.0;0.0;0.0;1.57;180;8.95;120;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-01;45.0;51.1;0.61;0.0;0.0;8.5;20;18.12;10;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-05;46.9;71.1;0.0;0.0;0.0;6.04;240;12.97;250;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-07;37.9;60.1;0.0;0.0;0.0;4.03;290;16.11;310;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-08;31.1;60.1;0.0;0.0;0.0;2.91;230;12.97;220;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-10;35.1;66.0;0.0;0.0;0.0;2.46;90;12.97;100;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-14;29.1;44.1;0.0;0.0;0.0;5.37;40;14.09;20;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-16;27.1;48.9;0.04;0.0;0.0;1.79;90;6.93;130;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-19;19.2;43.0;0.0;0.0;0.0;5.82;220;16.11;170;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-28;26.2;45.0;0.0;0.0;0.0;2.46;360;12.08;340;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-01;44.1;73.9;0.0;0.0;0.0;6.04;210;12.97;230;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-04;39.9;54.0;0.0;0.0;0.0;6.26;60;10.07;80;17.0;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-06;46.0;55.9;0.16;0.0;0.0;3.58;20;16.11;30;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-08;34.0;45.0;0.13;0.0;0.0;8.5;30;17.0;30;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-12;26.2;57.0;0.0;0.0;0.0;3.58;300;14.99;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-14;29.1;57.9;0.0;0.0;0.0;1.34;30;10.07;30;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-22;36.0;41.0;0.4;0.0;0.0;6.71;50;14.09;50;18.12;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-14;28.2;33.1;0.01;0.0;0.0;4.92;30;12.08;30;17.0;Yes;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No
2015-01-21;36.0;54.0;0.0;0.0;0.0;4.92;20;12.08;100;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-26;37.9;50.0;0.24;0.0;0.0;2.91;330;8.95;330;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-31;22.1;48.0;0.0;0.0;0.0;2.46;290;12.08;250;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-03;22.1;45.0;0.0;0.0;0.0;3.36;240;10.07;20;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-08;39.0;72.0;0.0;0.0;0.0;14.09;230;27.96;230;38.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-11;30.2;51.1;0.0;0.0;0.0;4.92;30;18.12;40;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-13;23.2;35.1;0.0;0.0;0.0;4.92;30;14.09;10;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-14;22.1;53.1;0.0;0.0;0.0;11.18;270;35.12;290;48.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-19;12.2;23.2;0.0;0.0;0.0;8.5;270;18.12;270;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-22;34.0;57.0;0.08;0.0;0.0;2.46;290;12.08;250;16.11;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-23;30.2;46.9;0.03;0.0;0.0;7.38;70;14.99;50;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-05;32.0;66.0;0.97;0.0;0.0;10.51;40;23.04;40;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-16;41.0;80.1;0.0;0.0;0.0;4.92;230;17.0;300;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2009-09-27;61.0;81.0;0.1;0.0;0.0;2.91;260;14.09;270;21.92;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
2009-10-01;51.1;73.0;0.0;0.0;0.0;3.8;240;14.09;230;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2009-10-05;57.0;66.9;0.09;0.0;0.0;2.01;230;8.05;240;10.07;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2009-10-06;60.1;66.0;0.02;0.0;0.0;3.8;240;14.09;230;17.9;Yes;No;Yes;Yes;No;No;No;Yes;No;No;Yes;No;No;No;No;No;No
2009-10-08;45.0;73.9;0.0;0.0;0.0;2.68;190;8.95;170;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2009-10-24;57.9;81.0;0.27;0.0;0.0;11.41;240;25.95;230;34.9;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2009-10-27;54.0;62.1;0.12;0.0;0.0;4.25;170;16.11;140;23.94;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
2009-10-30;54.0;61.0;0.01;0.0;0.0;2.68;90;12.08;80;14.99;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2009-10-31;59.0;80.1;0.06;0.0;0.0;8.28;220;19.91;220;23.94;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2009-11-09;42.1;75.9;0.0;0.0;0.0;0.89;240;8.95;250;12.97;Yes;No;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
2009-11-11;48.0;57.0;2.97;0.0;0.0;15.21;50;27.96;50;36.91;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2009-11-23;48.9;52.0;0.58;0.0;0.0;6.26;50;17.0;60;23.04;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
2009-11-30;42.1;62.1;0.18;0.0;0.0;10.51;230;21.03;10;33.11;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2009-12-14;37.9;50.0;0.0;0.0;0.0;5.14;210;12.08;210;14.99;Yes;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;No
2009-12-15;48.0;59.0;0.0;0.0;0.0;4.47;330;12.97;350;25.95;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No
2009-12-22;24.1;48.9;0.0;0.0;0.0;0.45;40;8.95;30;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2009-12-24;27.0;48.0;0.0;0.0;0.0;5.82;90;17.0;90;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-01-04;17.1;36.0;0.0;0.0;0.0;6.26;290;12.97;320;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-01-09;19.9;37.0;0.0;0.0;0.0;3.36;20;8.95;30;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-01-22;37.0;39.9;0.01;0.0;0.0;6.71;30;12.97;30;16.11;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2010-01-27;25.0;51.1;0.0;0.0;0.0;3.36;270;14.99;290;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-01;18.0;48.0;0.0;0.0;2.99;0.67;10;6.93;30;10.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-04;30.0;44.1;0.0;0.0;0.0;3.13;110;12.08;190;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-05;33.1;42.1;1.37;0.0;0.0;11.41;100;25.95;100;34.9;Yes;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;No;No
2010-02-09;32.0;39.9;0.35;0.0;0.0;4.7;90;16.11;90;21.03;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
2010-02-10;28.0;37.9;0.0;0.0;0.0;13.42;280;27.96;290;44.07;Yes;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;No
2010-02-11;30.0;45.0;0.0;0.0;0.0;8.28;290;16.11;290;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-13;28.0;42.1;0.05;0.98;2.01;4.92;290;14.09;300;21.03;Yes;No;Yes;Yes;No;No;No;No;Yes;No;Yes;No;No;No;No;No;No
2010-02-17;25.0;43.0;0.0;0.0;0.0;7.16;300;17.0;290;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-21;25.0;64.9;0.0;0.0;0.0;3.8;220;14.09;230;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-02-26;28.9;50.0;0.0;0.0;0.0;10.29;280;21.92;280;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-03-01;28.9;54.0;0.0;0.0;0.0;3.36;310;12.97;330;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-03-11;52.0;69.1;0.32;0.0;0.0;4.47;150;10.07;130;14.09;Yes;Yes;No;Yes;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No
2010-03-13;48.9;68.0;0.42;0.0;0.0;8.28;230;21.03;220;25.95;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;Yes;Yes;No;No
2010-03-19;37.0;73.9;0.0;0.0;0.0;2.46;250;14.99;250;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-03-29;52.0;66.9;1.52;0.0;0.0;3.8;100;12.97;120;19.91;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
2010-03-31;41.0;77.0;0.0;0.0;0.0;4.47;290;14.09;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-04-15;37.9;75.0;0.0;0.0;0.0;2.01;240;8.95;230;12.97;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-04-20;42.1;73.9;0.0;0.0;0.0;3.58;260;12.97;230;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-04-26;59.0;78.1;0.0;0.0;0.0;9.84;230;21.03;280;29.97;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-04-29;37.9;75.0;0.0;0.0;0.0;4.25;230;17.9;230;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-05-08;62.1;90.0;0.0;0.0;0.0;11.86;250;23.04;300;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-05-15;68.0;95.0;0.0;0.0;0.0;4.47;140;14.09;140;17.9;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
2010-05-19;57.0;70.0;0.36;0.0;0.0;3.8;90;8.95;130;14.09;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2010-05-24;64.0;73.0;0.04;0.0;0.0;7.83;90;17.0;90;23.04;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;Yes;No;No;No
2010-05-27;60.1;91.0;0.0;0.0;0.0;3.58;60;17.0;50;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-05-31;69.1;88.0;0.0;0.0;0.0;9.17;220;19.91;230;23.94;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
2010-06-07;64.0;82.0;0.0;0.0;0.0;3.58;30;14.09;310;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-06-09;68.0;88.0;0.0;0.0;0.0;11.18;220;21.92;240;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-06-12;68.0;93.9;0.0;0.0;0.0;4.7;320;17.0;340;29.08;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2010-06-19;73.0;93.0;0.0;0.0;0.0;4.92;210;8.95;220;12.97;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
2010-06-20;72.0;93.9;0.0;0.0;0.0;3.58;310;12.08;310;14.99;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
2010-06-28;73.0;99.0;0.0;0.0;0.0;8.5;230;21.03;240;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2010-07-03;57.0;87.1;0.0;0.0;0.0;3.58;100;10.07;140;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-07-05;64.0;97.0;0.0;0.0;0.0;6.04;230;12.08;220;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-07-22;75.0;97.0;0.0;0.0;0.0;2.68;20;10.07;110;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-07-25;80.1;102.0;0.0;0.0;0.0;8.95;240;19.91;230;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-08-01;66.0;79.0;0.1;0.0;0.0;4.92;50;10.07;70;12.97;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2010-08-04;73.9;95.0;0.39;0.0;0.0;8.05;210;23.94;200;38.03;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;No;No
2010-08-07;72.0;89.1;0.0;0.0;0.0;5.59;40;14.99;60;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2010-08-19;75.0;84.0;0.6;0.0;0.0;2.68;60;12.97;70;14.99;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
2010-08-20;71.1;90.0;0.0;0.0;0.0;5.82;80;12.97;80;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
